Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,relation_clean,pKi_numeric
CHEMBL4096858,,,519.64,2.0,5.34,9,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)cc(C(F)(F)F)n1,Ki,'=',7100.0,nM,5.15,,,UO_0000065,9.91,0.2,-0.19,8.39,0,CHEMBL4054782,Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK293T cell membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK-293T,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4052643,1,Scientific Literature,Bioorg Med Chem,2017.0,CHEMBL3706569,,=,5.15
CHEMBL15928,GR-127935,,497.6,1.0,5.03,GR-127935,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,Ki,'=',42.7,nM,7.37,,,UO_0000065,14.81,0.27,2.34,8.8,0,CHEMBL872387,In vitro binding affinity towards cloned human 5-HT2A receptor using [3H]5-carboximidotryptamine as radioligand,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143467,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,=,7.37
CHEMBL4528651,,,205.3,0.0,2.6,(+/-)-3b,CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4308608,Displacement of [3H]-Ketanserin from human recombinant 5-HT2A receptor transiently expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,>,
CHEMBL54,HALOPERIDOL,4.0,375.87,0.0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',130.0,nM,6.89,,,UO_0000065,18.32,0.36,2.46,16.99,0,CHEMBL617513,In vitro binding affinity towards 5-hydroxytryptamine 2A receptor in human using [3H]ketanserin as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139457,1,Scientific Literature,J Med Chem,2004.0,,,=,6.89
CHEMBL469,KETOROLAC,4.0,255.27,0.0,2.29,KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL4872713,,,413.54,0.0,2.82,6a,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccc2)CC1,Ki,'=',313.0,nM,6.5,,,UO_0000065,15.73,0.31,3.68,10.68,0,CHEMBL4821480,Displacement of [3H]-ketanserin from human 5-HT2AR expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819072,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,=,6.5
CHEMBL4873100,,,415.52,0.0,1.61,6f,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ncccn2)CC1,Ki,'=',6306.0,nM,5.2,,,UO_0000065,12.52,0.24,3.59,6.0,0,CHEMBL4821480,Displacement of [3H]-ketanserin from human 5-HT2AR expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819072,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,=,5.2
CHEMBL329383,,,523.22,1.0,3.57,"2, SB-357134",COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,Ki,'>',7943.28,nM,,,,UO_0000065,,,,,0,CHEMBL616885,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 2A receptor in HEK 293 cells using [3H]ketanserin as the radioligand,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134050,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,CHEMBL3307715,,>,
CHEMBL4860503,,,272.35,0.0,1.89,2h,COc1cccc(-c2n[nH]cc2N2CCCNCC2)c1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4828358,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,>,
CHEMBL150220,,,390.46,0.0,3.32,26,N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,Ki,'=',2.6,nM,8.59,,,UO_0000065,21.99,0.43,5.27,14.03,0,CHEMBL617075,Binding affinity for displacement of [3H]ketanserin to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135811,1,Scientific Literature,J Med Chem,2002.0,CHEMBL3308072,,=,8.59
CHEMBL95098,,,408.52,0.0,3.85,12e,O=C(CCCN1CCN(CCC2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,Ki,'=',67.61,nM,7.17,,,UO_0000065,17.55,0.33,3.32,17.65,0,CHEMBL616891,Inhibitory constant for human 5-hydroxytryptamine 2A receptor transfected in to CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135402,1,Scientific Literature,J Med Chem,2002.0,CHEMBL3308072,,=,7.17
CHEMBL458002,,,514.03,1.0,4.58,9,Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(-c2ccccc2)cc1,Ki,'=',2.138,nM,8.67,,,UO_0000065,16.87,0.32,4.09,10.94,0,CHEMBL991389,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143385,1,Scientific Literature,J Med Chem,2009.0,CHEMBL3307715,,=,8.67
CHEMBL1112,ARIPIPRAZOLE,4.0,448.39,0.0,4.86,1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Ki,'=',39.6,nM,7.4,,,UO_0000065,16.51,0.34,2.54,16.52,0,CHEMBL4842100,Displacement of [3H]-LSD from 5HT2A receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,B,BAO_0000249,cell membrane format,Homo sapiens,,,HEK293T,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4840367,1,Scientific Literature,J Med Chem,2021.0,,TIME = 2.0 hr,=,7.4
CHEMBL379223,,,329.45,0.0,4.68,39,Cc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c21,Ki,'=',1681.0,nM,5.77,,,UO_0000065,17.53,0.32,1.09,19.34,0,CHEMBL854094,Displacement of [125I]DOI from human 5HT2A,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149379,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,=,5.77
CHEMBL383042,,,345.45,0.0,4.38,38,COc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c21,Ki,'=',1568.0,nM,5.8,,,UO_0000065,16.8,0.3,1.42,14.85,0,CHEMBL854094,Displacement of [125I]DOI from human 5HT2A,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149379,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,=,5.8
CHEMBL4876036,,,258.32,0.0,1.49,3a,COc1ccccc1-c1n[nH]cc1N1CCNCC1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4828358,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,>,
CHEMBL4860828,,,471.55,0.0,4.59,4l,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4F)CC3)noc2c1,Ki,'=',5.6,nM,8.25,,,UO_0000065,17.5,0.33,3.66,16.19,0,CHEMBL4821055,Binding affinity to 5-HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819047,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,=,8.25
CHEMBL58136,,,368.25,0.0,3.94,15,COc1cc(CCNCc2ccc(F)cc2)c(OC)cc1Br,Ki,'=',30.0,nM,7.52,,,UO_0000065,20.43,0.47,3.58,24.67,0,CHEMBL617385,Affinity against 5-hydroxytryptamine 2A receptor (K) labeled with [3H]ketanserin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127846,1,Scientific Literature,J Med Chem,1994.0,,,=,7.52
CHEMBL2179217,,,447.99,0.0,4.35,12ab,COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)ccc32)cc1NC1CCN(C)CC1,Ki,'=',536.0,nM,6.27,,,UO_0000065,14.0,0.29,1.92,9.86,0,CHEMBL2185776,Binding affinity to 5HT2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2176989,1,Scientific Literature,J Med Chem,2012.0,,,=,6.27
CHEMBL75207,,,147.22,0.0,1.76,5,c1ccc(C2CCNC2)cc1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL617345,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]ketanserin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148436,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,>,
CHEMBL346389,,,357.84,0.0,2.99,9,O=C1COc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,Ki,'=',1678.0,nM,5.78,,,UO_0000065,16.14,0.32,2.79,12.89,0,CHEMBL4039167,Inhibition of serotonin 5-HT2 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4038300,1,Scientific Literature,J Med Chem,2017.0,,,=,5.78
CHEMBL452,CLONAZEPAM,4.0,315.72,0.0,3.04,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL5079536,,,522.07,2.0,5.52,20,Cc1c(S(=O)(=O)N[C@H]2C[C@H](C)N(CCCc3noc4cc(F)ccc34)C2)sc2ccc(Cl)cc12,Ki,'=',6.918,nM,8.16,,,UO_0000065,15.63,0.33,2.64,10.82,0,CHEMBL5046637,Displacement of [3H]-ketanserin from human human 5-HT2A receptor transfected in CHO-K1 cells measured after 60 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046222,1,Scientific Literature,J Med Chem,2021.0,,TIME = 1.0 hr,=,8.16
CHEMBL832,SULFINPYRAZONE,4.0,404.49,0.0,3.8,SULFINPYRAZONE,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL4780335,,,414.98,1.0,5.27,9,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)c3ccco3)CC2)CCc2ccc(Cl)cc21,Ki,'=',77.3,nM,7.11,,,UO_0000065,17.14,0.33,1.84,15.64,0,CHEMBL4677467,Displacement of [3H]ketanserin from recombinant human 5-HT2A receptor expressed in human HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4673287,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,=,7.11
CHEMBL3290013,,,508.04,2.0,5.38,73,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccc(Cl)cc2s1,Ki,'=',2.6,nM,8.59,,,UO_0000065,16.9,0.36,3.21,11.38,0,CHEMBL3297243,Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307512,,=,8.59
CHEMBL1277935,,,373.5,0.0,4.34,"48, stereoisomer2",O=C(O)C1=CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,Ki,'>',1995.26,nM,,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,>,
CHEMBL1277400,,,387.48,0.0,3.98,74,O=C(O)C1=CCCN(C2CCC3(C2)C(=O)c2ccccc2Cc2ccccc23)C1,Ki,'>',1995.26,nM,,,,UO_0000065,,,,,0,CHEMBL1287094,Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275351,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,>,
CHEMBL3963761,,,504.07,2.0,5.27,BDBM180741,CC1(C)OC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(Cl)ccc45)CC3)CC2)O1,Ki,'=',25.0,nM,7.6,,327328,UO_0000065,15.08,0.3,2.33,9.89,0,CHEMBL3887260,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12,000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3886245,37,BindingDB Database,,2014.0,,,=,7.6
CHEMBL3695360,,,440.63,0.0,4.29,BDBM138403,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)C1CCOCC1,Ki,'=',12.8,nM,7.89,,272535,UO_0000065,17.91,0.34,3.6,15.54,0,CHEMBL3707859,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638568,37,BindingDB Database,,2014.0,,,=,7.89
CHEMBL340211,AZAPERONE,-1.0,327.4,0.0,3.01,1,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,Ki,'=',62.7,nM,7.2,,,UO_0000065,22.0,0.41,4.19,19.77,0,CHEMBL4815623,Displacement of [3H]-Ketanserin from human 5-HT2A receptor incubated for 1 hr by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4813955,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 1.0 hr,=,7.2
CHEMBL3664887,,,401.55,0.0,3.81,BDBM107572,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,Ki,'=',45.55,nM,7.34,,227122,UO_0000065,18.28,0.35,3.53,13.59,0,CHEMBL3705629,"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",B,BAO_0000219,cell-based format,Homo sapiens,,,EBNA,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638396,37,BindingDB Database,,2013.0,,,=,7.34
CHEMBL340211,AZAPERONE,-1.0,327.4,0.0,3.01,1,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,Ki,'=',45.71,nM,7.34,,,UO_0000065,22.42,0.42,4.33,20.14,1,CHEMBL4815623,Displacement of [3H]-Ketanserin from human 5-HT2A receptor incubated for 1 hr by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4813955,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 1.0 hr,=,7.34
CHEMBL42,CLOZAPINE,4.0,326.83,0.0,3.72,Clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,'=',36.31,nM,7.44,,,UO_0000065,22.76,0.44,3.72,24.1,0,CHEMBL2343043,Displacement of [3H]ketanserin from human 5HT2A receptor expressed in tsA201 cell membranes after 1 hr by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,tsA201,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2331121,1,Scientific Literature,J Med Chem,2013.0,,,=,7.44
CHEMBL282199,,,352.5,0.0,2.67,SB-269970,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4828358,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,>,
CHEMBL291949,,,394.86,0.0,4.61,7,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(OCc3ccncc3)nc1)CC2,Ki,'=',79.43,nM,7.1,,,UO_0000065,17.98,0.35,2.49,10.54,0,CHEMBL616880,In vitro binding affinity at human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by [3H]ketanserin displacement.,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133278,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,=,7.1
CHEMBL85,RISPERIDONE,4.0,410.49,0.0,3.59,Risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Ki,'=',0.17,nM,9.77,,,UO_0000065,23.8,0.44,6.18,15.23,0,CHEMBL4686241,Antagonist activity at 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680230,1,Scientific Literature,Eur J Med Chem,2020.0,,,=,9.77
CHEMBL5080719,,,457.53,0.0,4.09,17,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccccc3o2)CN1CCCc1noc2cc(F)ccc12,Ki,'=',2.754,nM,8.56,,,UO_0000065,18.71,0.37,4.47,9.66,0,CHEMBL5046637,Displacement of [3H]-ketanserin from human human 5-HT2A receptor transfected in CHO-K1 cells measured after 60 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046222,1,Scientific Literature,J Med Chem,2021.0,,TIME = 1.0 hr,=,8.56
CHEMBL3960785,,,415.61,0.0,3.64,8a,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,Ki,'=',0.6,nM,9.22,,,UO_0000065,22.19,0.43,5.58,17.83,0,CHEMBL3872758,Displacement of [3H]ketanserin from recombinant human 5-HT2A receptor expressed in HEK293 cell membranes after 60 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3872208,1,Scientific Literature,Eur J Med Chem,2016.0,CHEMBL3307715,,=,9.22
CHEMBL106176,,,503.5,1.0,4.45,9,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1Cl,Ki,'=',11.8,nM,7.93,,,UO_0000065,15.75,0.33,3.48,9.4,0,CHEMBL617343,Affinity for 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134934,1,Scientific Literature,Bioorg Med Chem Lett,2002.0,,,=,7.93
CHEMBL54,HALOPERIDOL,4.0,375.87,0.0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',25.0,nM,7.6,,,UO_0000065,20.23,0.4,3.17,18.75,0,CHEMBL617083,Binding affinity towards human serotonin 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149193,1,Scientific Literature,J Med Chem,2004.0,,,=,7.6
CHEMBL4753808,,,471.09,1.0,5.96,11f,C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)CC4(CCCC4)CC3=O)CC2)CCc2ccc(Cl)cc21,Ki,'=',16.2,nM,7.79,,,UO_0000065,16.54,0.32,1.83,19.18,0,CHEMBL4677467,Displacement of [3H]ketanserin from recombinant human 5-HT2A receptor expressed in human HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4673287,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,=,7.79
